subject_id,frame_id,rep_id,label,source_id,dataset,side_camera,video_path,knee_flexion,hip_flexion,trunk_lean,ankle_dorsiflexion,femur_tibia_ratio,tibia_torso_ratio,min_visibility,side_width_ratio,side
rehab_001,114,1,1,PM_008,rehab24_mediapipe,Camera18-30fps-transposed,/Users/jinalee/Desktop/pattern recogition/data/rehab24/videos/Ex6/PM_008-Camera18-30fps-transposed.mp4,137.2401734469938,162.09676850358557,3.0322540082793132,155.7029160867996,1.0142122137155323,0.9761061736833713,0.412153035402298,0.156531797354152,left
rehab_001,115,1,1,PM_008,rehab24_mediapipe,Camera18-30fps-transposed,/Users/jinalee/Desktop/pattern recogition/data/rehab24/videos/Ex6/PM_008-Camera18-30fps-transposed.mp4,132.66110687789526,157.44840822579988,0.9408453275382688,155.67651964723268,1.0142122137155323,0.9761061736833713,0.41495025157928467,0.14250975026955606,left
rehab_001,116,1,1,PM_008,rehab24_mediapipe,Camera18-30fps-transposed,/Users/jinalee/Desktop/pattern recogition/data/rehab24/videos/Ex6/PM_008-Camera18-30fps-transposed.mp4,129.0095095446888,153.16072289198013,0.2861657769649918,154.147254234837,1.0142122137155323,0.9761061736833713,0.42284825444221497,0.1532098275104482,left
rehab_001,117,1,1,PM_008,rehab24_mediapipe,Camera18-30fps-transposed,/Users/jinalee/Desktop/pattern recogition/data/rehab24/videos/Ex6/PM_008-Camera18-30fps-transposed.mp4,123.9531218634166,147.23713547478442,2.3893185539945656,153.88776397313367,1.0142122137155323,0.9761061736833713,0.4284812808036804,0.15117830345759647,left
rehab_001,118,1,1,PM_008,rehab24_mediapipe,Camera18-30fps-transposed,/Users/jinalee/Desktop/pattern recogition/data/rehab24/videos/Ex6/PM_008-Camera18-30fps-transposed.mp4,120.1398650356286,143.2047768296186,4.013855098951491,154.40337438372535,1.0142122137155323,0.9761061736833713,0.4300112724304199,0.13905087555741974,left
rehab_001,119,1,1,PM_008,rehab24_mediapipe,Camera18-30fps-transposed,/Users/jinalee/Desktop/pattern recogition/data/rehab24/videos/Ex6/PM_008-Camera18-30fps-transposed.mp4,115.18262568016608,137.7760760440751,6.695734586526626,155.71586698941934,1.0142122137155323,0.9761061736833713,0.4322299361228943,0.11349719750223639,left
rehab_001,120,1,1,PM_008,rehab24_mediapipe,Camera18-30fps-transposed,/Users/jinalee/Desktop/pattern recogition/data/rehab24/videos/Ex6/PM_008-Camera18-30fps-transposed.mp4,114.32391876721573,134.74179159116258,8.154828903871282,154.9199784093111,1.0142122137155323,0.9761061736833713,0.43699365854263306,0.10418162360102198,left
rehab_001,121,1,1,PM_008,rehab24_mediapipe,Camera18-30fps-transposed,/Users/jinalee/Desktop/pattern recogition/data/rehab24/videos/Ex6/PM_008-Camera18-30fps-transposed.mp4,113.01289465191064,131.73759363602485,9.959970698122847,154.0342688277957,1.0142122137155323,0.9761061736833713,0.43505483865737915,0.08389715069188054,left
rehab_001,122,1,1,PM_008,rehab24_mediapipe,Camera18-30fps-transposed,/Users/jinalee/Desktop/pattern recogition/data/rehab24/videos/Ex6/PM_008-Camera18-30fps-transposed.mp4,111.22095737922744,127.72686797220274,11.615800205587954,153.3138611287108,1.0142122137155323,0.9761061736833713,0.43280184268951416,0.0779274647436673,left
rehab_001,123,1,1,PM_008,rehab24_mediapipe,Camera18-30fps-transposed,/Users/jinalee/Desktop/pattern recogition/data/rehab24/videos/Ex6/PM_008-Camera18-30fps-transposed.mp4,106.86218239033145,122.99489083533382,13.170502690646149,154.15081789284,1.0142122137155323,0.9761061736833713,0.43685734272003174,0.0755453426243525,left
rehab_001,124,1,1,PM_008,rehab24_mediapipe,Camera18-30fps-transposed,/Users/jinalee/Desktop/pattern recogition/data/rehab24/videos/Ex6/PM_008-Camera18-30fps-transposed.mp4,102.3560420141211,119.00146731319113,14.500218482962007,155.97972698594654,1.0142122137155323,0.9761061736833713,0.4429495930671692,0.05931758021514598,left
rehab_001,125,1,1,PM_008,rehab24_mediapipe,Camera18-30fps-transposed,/Users/jinalee/Desktop/pattern recogition/data/rehab24/videos/Ex6/PM_008-Camera18-30fps-transposed.mp4,98.2770174077086,114.21243941633183,17.177614547349616,158.00439638751917,1.0142122137155323,0.9761061736833713,0.4505089819431305,0.049153514181765,left
rehab_001,126,1,1,PM_008,rehab24_mediapipe,Camera18-30fps-transposed,/Users/jinalee/Desktop/pattern recogition/data/rehab24/videos/Ex6/PM_008-Camera18-30fps-transposed.mp4,97.0374890803237,112.02231984489053,18.547178004341323,155.54490586028996,1.0142122137155323,0.9761061736833713,0.45509669184684753,0.017089634190484586,left
rehab_001,127,1,1,PM_008,rehab24_mediapipe,Camera18-30fps-transposed,/Users/jinalee/Desktop/pattern recogition/data/rehab24/videos/Ex6/PM_008-Camera18-30fps-transposed.mp4,96.33817967963252,110.42795624335662,18.96539623628954,154.47795394677843,1.0142122137155323,0.9761061736833713,0.4558826982975006,0.014974391312782649,left
rehab_001,128,1,1,PM_008,rehab24_mediapipe,Camera18-30fps-transposed,/Users/jinalee/Desktop/pattern recogition/data/rehab24/videos/Ex6/PM_008-Camera18-30fps-transposed.mp4,93.37659868549486,106.66740357837425,20.413076315547602,153.85066812499858,1.0142122137155323,0.9761061736833713,0.4525311589241028,0.015106496000716592,left
rehab_001,129,1,1,PM_008,rehab24_mediapipe,Camera18-30fps-transposed,/Users/jinalee/Desktop/pattern recogition/data/rehab24/videos/Ex6/PM_008-Camera18-30fps-transposed.mp4,91.99349599210221,102.51471513995487,22.02907914945337,153.8157416550456,1.0142122137155323,0.9761061736833713,0.45037955045700073,0.024218711460030844,left
rehab_001,130,1,1,PM_008,rehab24_mediapipe,Camera18-30fps-transposed,/Users/jinalee/Desktop/pattern recogition/data/rehab24/videos/Ex6/PM_008-Camera18-30fps-transposed.mp4,89.06838870310665,98.85701372667158,22.883688430682334,153.94388076959657,1.0142122137155323,0.9761061736833713,0.44231685996055603,0.02866290932286532,left
rehab_001,131,1,1,PM_008,rehab24_mediapipe,Camera18-30fps-transposed,/Users/jinalee/Desktop/pattern recogition/data/rehab24/videos/Ex6/PM_008-Camera18-30fps-transposed.mp4,89.82668248487136,95.01620554251583,24.9699183940592,165.3205373574875,1.0142122137155323,0.9761061736833713,0.42956072092056274,0.02628830011509046,right
rehab_001,132,1,1,PM_008,rehab24_mediapipe,Camera18-30fps-transposed,/Users/jinalee/Desktop/pattern recogition/data/rehab24/videos/Ex6/PM_008-Camera18-30fps-transposed.mp4,84.74563484005073,93.45319974113468,25.36193367912835,155.0543056190732,1.0142122137155323,0.9761061736833713,0.418427437543869,0.03194584313925375,left
rehab_001,133,1,1,PM_008,rehab24_mediapipe,Camera18-30fps-transposed,/Users/jinalee/Desktop/pattern recogition/data/rehab24/videos/Ex6/PM_008-Camera18-30fps-transposed.mp4,85.06109679840358,91.84338777450661,26.413036411566335,170.5441836592498,1.0142122137155323,0.9761061736833713,0.40872398018836975,0.035873664636544345,right
rehab_001,134,1,1,PM_008,rehab24_mediapipe,Camera18-30fps-transposed,/Users/jinalee/Desktop/pattern recogition/data/rehab24/videos/Ex6/PM_008-Camera18-30fps-transposed.mp4,81.90646916539335,89.03422976597786,27.238128562317495,157.4453273927854,1.0142122137155323,0.9761061736833713,0.3966841697692871,0.045300407371862604,left
rehab_001,135,1,1,PM_008,rehab24_mediapipe,Camera18-30fps-transposed,/Users/jinalee/Desktop/pattern recogition/data/rehab24/videos/Ex6/PM_008-Camera18-30fps-transposed.mp4,80.07077827346562,86.91889969014053,27.907759105794437,159.43672107967913,1.0142122137155323,0.9761061736833713,0.3883243501186371,0.049658483335008594,left
rehab_001,136,1,1,PM_008,rehab24_mediapipe,Camera18-30fps-transposed,/Users/jinalee/Desktop/pattern recogition/data/rehab24/videos/Ex6/PM_008-Camera18-30fps-transposed.mp4,79.16524092286163,83.91798777413292,29.020171489520077,158.57629036560428,1.0142122137155323,0.9761061736833713,0.3817863464355469,0.06557768583293028,left
rehab_001,137,1,1,PM_008,rehab24_mediapipe,Camera18-30fps-transposed,/Users/jinalee/Desktop/pattern recogition/data/rehab24/videos/Ex6/PM_008-Camera18-30fps-transposed.mp4,78.4849037144713,81.88901886863552,30.47145502771173,158.00072203871187,1.0142122137155323,0.9761061736833713,0.3690992593765259,0.0711358148421883,left
rehab_001,138,1,1,PM_008,rehab24_mediapipe,Camera18-30fps-transposed,/Users/jinalee/Desktop/pattern recogition/data/rehab24/videos/Ex6/PM_008-Camera18-30fps-transposed.mp4,77.57324640888069,80.89331806839516,31.16611200544214,158.7539452302417,1.0142122137155323,0.9761061736833713,0.3615936040878296,0.07158319337422647,left
rehab_001,139,1,1,PM_008,rehab24_mediapipe,Camera18-30fps-transposed,/Users/jinalee/Desktop/pattern recogition/data/rehab24/videos/Ex6/PM_008-Camera18-30fps-transposed.mp4,76.86602448390634,78.9601964519504,32.084738776965686,156.83767746832336,1.0142122137155323,0.9761061736833713,0.35438528656959534,0.08157248350663182,left
rehab_001,140,1,1,PM_008,rehab24_mediapipe,Camera18-30fps-transposed,/Users/jinalee/Desktop/pattern recogition/data/rehab24/videos/Ex6/PM_008-Camera18-30fps-transposed.mp4,75.43797485011424,77.67871278342159,32.28908257536088,156.43344874494701,1.0142122137155323,0.9761061736833713,0.3469301760196686,0.08544084947056581,left
rehab_001,141,1,1,PM_008,rehab24_mediapipe,Camera18-30fps-transposed,/Users/jinalee/Desktop/pattern recogition/data/rehab24/videos/Ex6/PM_008-Camera18-30fps-transposed.mp4,74.46945905272064,74.98554973999768,33.78265823805921,156.95384487476363,1.0142122137155323,0.9761061736833713,0.3366186022758484,0.10317672053765284,left
rehab_001,142,1,1,PM_008,rehab24_mediapipe,Camera18-30fps-transposed,/Users/jinalee/Desktop/pattern recogition/data/rehab24/videos/Ex6/PM_008-Camera18-30fps-transposed.mp4,73.94134468365232,74.4219996544596,34.239968697707965,157.23379242117477,1.0142122137155323,0.9761061736833713,0.33137646317481995,0.10716615973467464,left
rehab_001,143,1,1,PM_008,rehab24_mediapipe,Camera18-30fps-transposed,/Users/jinalee/Desktop/pattern recogition/data/rehab24/videos/Ex6/PM_008-Camera18-30fps-transposed.mp4,72.8368858630776,72.31218728992933,35.31094554262617,157.7985015689865,1.0142122137155323,0.9761061736833713,0.32552245259284973,0.12188548655491209,left
rehab_001,144,1,1,PM_008,rehab24_mediapipe,Camera18-30fps-transposed,/Users/jinalee/Desktop/pattern recogition/data/rehab24/videos/Ex6/PM_008-Camera18-30fps-transposed.mp4,71.68839297555424,70.66477914736984,36.13622688363806,158.3730298125122,1.0142122137155323,0.9761061736833713,0.32439935207366943,0.12886023484539036,left
rehab_001,145,1,1,PM_008,rehab24_mediapipe,Camera18-30fps-transposed,/Users/jinalee/Desktop/pattern recogition/data/rehab24/videos/Ex6/PM_008-Camera18-30fps-transposed.mp4,70.78921336046777,68.96743420049803,37.214777183300015,157.49969234531065,1.0142122137155323,0.9761061736833713,0.3279341757297516,0.12713094432861924,left
rehab_001,146,1,1,PM_008,rehab24_mediapipe,Camera18-30fps-transposed,/Users/jinalee/Desktop/pattern recogition/data/rehab24/videos/Ex6/PM_008-Camera18-30fps-transposed.mp4,68.68432504766974,66.44963967872867,38.33163111097275,158.11538506485675,1.0142122137155323,0.9761061736833713,0.32983189821243286,0.13225430146103292,left
rehab_001,147,1,1,PM_008,rehab24_mediapipe,Camera18-30fps-transposed,/Users/jinalee/Desktop/pattern recogition/data/rehab24/videos/Ex6/PM_008-Camera18-30fps-transposed.mp4,67.90217366020782,64.33415121260225,39.30884273578568,158.91083645895446,1.0142122137155323,0.9761061736833713,0.3392239212989807,0.14716590379975403,left
rehab_001,148,1,1,PM_008,rehab24_mediapipe,Camera18-30fps-transposed,/Users/jinalee/Desktop/pattern recogition/data/rehab24/videos/Ex6/PM_008-Camera18-30fps-transposed.mp4,66.42668371579511,62.3713605737486,40.289847935687824,159.82165938619917,1.0142122137155323,0.9761061736833713,0.34706494212150574,0.15342299204323812,left
rehab_001,149,1,1,PM_008,rehab24_mediapipe,Camera18-30fps-transposed,/Users/jinalee/Desktop/pattern recogition/data/rehab24/videos/Ex6/PM_008-Camera18-30fps-transposed.mp4,65.62461938533625,61.09844717056098,41.10857967651385,160.30935616007514,1.0142122137155323,0.9761061736833713,0.3633180558681488,0.15608102164070037,left
rehab_001,150,1,1,PM_008,rehab24_mediapipe,Camera18-30fps-transposed,/Users/jinalee/Desktop/pattern recogition/data/rehab24/videos/Ex6/PM_008-Camera18-30fps-transposed.mp4,64.8093868777648,59.881015009217805,41.923077880609824,160.7735336193673,1.0142122137155323,0.9761061736833713,0.3771253824234009,0.1532250503430484,left
rehab_001,151,1,1,PM_008,rehab24_mediapipe,Camera18-30fps-transposed,/Users/jinalee/Desktop/pattern recogition/data/rehab24/videos/Ex6/PM_008-Camera18-30fps-transposed.mp4,64.04525989500138,59.078443948802835,43.032703958949746,161.47318916178256,1.0142122137155323,0.9761061736833713,0.3926222324371338,0.13557703579202438,left
rehab_001,152,1,1,PM_008,rehab24_mediapipe,Camera18-30fps-transposed,/Users/jinalee/Desktop/pattern recogition/data/rehab24/videos/Ex6/PM_008-Camera18-30fps-transposed.mp4,63.64121551082626,58.9435158373148,43.42008240047017,161.89093627145377,1.0142122137155323,0.9761061736833713,0.4072939455509186,0.12305571020994899,left
rehab_001,153,1,1,PM_008,rehab24_mediapipe,Camera18-30fps-transposed,/Users/jinalee/Desktop/pattern recogition/data/rehab24/videos/Ex6/PM_008-Camera18-30fps-transposed.mp4,62.884915954624965,58.435192636278856,43.672123013721446,161.88637716683633,1.0142122137155323,0.9761061736833713,0.42109164595603943,0.11434403505995726,left
rehab_001,154,1,1,PM_008,rehab24_mediapipe,Camera18-30fps-transposed,/Users/jinalee/Desktop/pattern recogition/data/rehab24/videos/Ex6/PM_008-Camera18-30fps-transposed.mp4,61.96890514695568,58.22925719768499,43.77589636856627,163.30602778377033,1.0142122137155323,0.9761061736833713,0.4314899146556854,0.10662652386678544,left
rehab_001,155,1,1,PM_008,rehab24_mediapipe,Camera18-30fps-transposed,/Users/jinalee/Desktop/pattern recogition/data/rehab24/videos/Ex6/PM_008-Camera18-30fps-transposed.mp4,61.40967013182634,57.938893809657316,43.757153965496904,163.7795630898309,1.0142122137155323,0.9761061736833713,0.44191545248031616,0.11081846848641136,left
rehab_001,156,1,1,PM_008,rehab24_mediapipe,Camera18-30fps-transposed,/Users/jinalee/Desktop/pattern recogition/data/rehab24/videos/Ex6/PM_008-Camera18-30fps-transposed.mp4,60.60513618838134,57.6089662698178,43.7415324469134,164.40414779673003,1.0142122137155323,0.9761061736833713,0.4534289240837097,0.10635283313375388,left
rehab_001,157,1,1,PM_008,rehab24_mediapipe,Camera18-30fps-transposed,/Users/jinalee/Desktop/pattern recogition/data/rehab24/videos/Ex6/PM_008-Camera18-30fps-transposed.mp4,60.42563813334688,57.48359335446241,43.75927914106692,164.4867374250736,1.0142122137155323,0.9761061736833713,0.4603923261165619,0.10684213173501404,left
rehab_001,158,1,1,PM_008,rehab24_mediapipe,Camera18-30fps-transposed,/Users/jinalee/Desktop/pattern recogition/data/rehab24/videos/Ex6/PM_008-Camera18-30fps-transposed.mp4,60.27279016839283,57.55892786801277,43.73757323905174,164.81793091834064,1.0142122137155323,0.9761061736833713,0.46633315086364746,0.10782447935738501,left
rehab_001,159,1,1,PM_008,rehab24_mediapipe,Camera18-30fps-transposed,/Users/jinalee/Desktop/pattern recogition/data/rehab24/videos/Ex6/PM_008-Camera18-30fps-transposed.mp4,60.063608544902664,57.577115459971495,43.70382706679157,165.1558149141038,1.0142122137155323,0.9761061736833713,0.4740941822528839,0.10864913584410185,left
rehab_001,160,1,1,PM_008,rehab24_mediapipe,Camera18-30fps-transposed,/Users/jinalee/Desktop/pattern recogition/data/rehab24/videos/Ex6/PM_008-Camera18-30fps-transposed.mp4,59.95476269765585,57.61534398058849,43.67013185155068,165.3431814717398,1.0142122137155323,0.9761061736833713,0.47903913259506226,0.10977031807291124,left
rehab_001,161,1,1,PM_008,rehab24_mediapipe,Camera18-30fps-transposed,/Users/jinalee/Desktop/pattern recogition/data/rehab24/videos/Ex6/PM_008-Camera18-30fps-transposed.mp4,59.98145240187502,57.745271292467535,43.62569264007379,165.15406875129858,1.0142122137155323,0.9761061736833713,0.4825591444969177,0.1086039333097608,left
rehab_001,162,1,1,PM_008,rehab24_mediapipe,Camera18-30fps-transposed,/Users/jinalee/Desktop/pattern recogition/data/rehab24/videos/Ex6/PM_008-Camera18-30fps-transposed.mp4,59.79209805810909,57.75486973930359,43.612463630922285,165.010688596212,1.0142122137155323,0.9761061736833713,0.4826595187187195,0.10913445524079353,left
rehab_001,163,1,1,PM_008,rehab24_mediapipe,Camera18-30fps-transposed,/Users/jinalee/Desktop/pattern recogition/data/rehab24/videos/Ex6/PM_008-Camera18-30fps-transposed.mp4,60.290841356687686,58.5231089481043,43.39264721496744,164.61031926244365,1.0142122137155323,0.9761061736833713,0.4866648316383362,0.10633485194620786,left
rehab_001,164,1,1,PM_008,rehab24_mediapipe,Camera18-30fps-transposed,/Users/jinalee/Desktop/pattern recogition/data/rehab24/videos/Ex6/PM_008-Camera18-30fps-transposed.mp4,60.90024906879577,59.69950526517235,42.63883245745732,163.84105034541656,1.0142122137155323,0.9761061736833713,0.4876708686351776,0.10792514839214674,left
rehab_001,165,1,1,PM_008,rehab24_mediapipe,Camera18-30fps-transposed,/Users/jinalee/Desktop/pattern recogition/data/rehab24/videos/Ex6/PM_008-Camera18-30fps-transposed.mp4,61.92119039963535,61.03119439635896,41.95431623998397,162.9778621692309,1.0142122137155323,0.9761061736833713,0.48501506447792053,0.10752014253027653,left
rehab_001,166,1,1,PM_008,rehab24_mediapipe,Camera18-30fps-transposed,/Users/jinalee/Desktop/pattern recogition/data/rehab24/videos/Ex6/PM_008-Camera18-30fps-transposed.mp4,62.96243438137972,62.599223718999376,41.30985042920201,162.397247499711,1.0142122137155323,0.9761061736833713,0.48228052258491516,0.10727693624500653,left
rehab_001,167,1,1,PM_008,rehab24_mediapipe,Camera18-30fps-transposed,/Users/jinalee/Desktop/pattern recogition/data/rehab24/videos/Ex6/PM_008-Camera18-30fps-transposed.mp4,64.31345239714454,64.14382699018485,40.94326849645025,163.3147680722244,1.0142122137155323,0.9761061736833713,0.48056933283805847,0.10447892508985668,left
rehab_001,168,1,1,PM_008,rehab24_mediapipe,Camera18-30fps-transposed,/Users/jinalee/Desktop/pattern recogition/data/rehab24/videos/Ex6/PM_008-Camera18-30fps-transposed.mp4,65.72535683822075,66.50967173304328,39.40334111899866,163.38733558295928,1.0142122137155323,0.9761061736833713,0.47439637780189514,0.10571021500707582,left
rehab_001,169,1,1,PM_008,rehab24_mediapipe,Camera18-30fps-transposed,/Users/jinalee/Desktop/pattern recogition/data/rehab24/videos/Ex6/PM_008-Camera18-30fps-transposed.mp4,67.52127748953617,68.86171045269704,38.06597765086237,162.051121372364,1.0142122137155323,0.9761061736833713,0.46759361028671265,0.10812153949293445,left
rehab_001,170,1,1,PM_008,rehab24_mediapipe,Camera18-30fps-transposed,/Users/jinalee/Desktop/pattern recogition/data/rehab24/videos/Ex6/PM_008-Camera18-30fps-transposed.mp4,69.19978158089678,71.63022820734037,36.208451177866266,161.8117873183622,1.0142122137155323,0.9761061736833713,0.45875170826911926,0.11185821458329517,left
rehab_001,171,1,1,PM_008,rehab24_mediapipe,Camera18-30fps-transposed,/Users/jinalee/Desktop/pattern recogition/data/rehab24/videos/Ex6/PM_008-Camera18-30fps-transposed.mp4,71.46336389349048,73.36912215768692,35.52769541681838,160.4935054684429,1.0142122137155323,0.9761061736833713,0.44650760293006897,0.11933734986783034,left
rehab_001,172,1,1,PM_008,rehab24_mediapipe,Camera18-30fps-transposed,/Users/jinalee/Desktop/pattern recogition/data/rehab24/videos/Ex6/PM_008-Camera18-30fps-transposed.mp4,73.64976546647215,76.133582422758,34.437721669756286,160.10138453600243,1.0142122137155323,0.9761061736833713,0.43488365411758423,0.11471716894564031,left
rehab_001,173,1,1,PM_008,rehab24_mediapipe,Camera18-30fps-transposed,/Users/jinalee/Desktop/pattern recogition/data/rehab24/videos/Ex6/PM_008-Camera18-30fps-transposed.mp4,74.00517076290366,84.72558519903417,33.13616088938876,152.65720724874012,1.0142122137155323,0.9761061736833713,0.42472729086875916,0.12444299595935711,right
rehab_001,174,1,1,PM_008,rehab24_mediapipe,Camera18-30fps-transposed,/Users/jinalee/Desktop/pattern recogition/data/rehab24/videos/Ex6/PM_008-Camera18-30fps-transposed.mp4,76.24597890604862,87.27046418606848,31.676323320879277,148.50290732063556,1.0142122137155323,0.9761061736833713,0.41411808133125305,0.12194423112593263,right
rehab_001,175,1,1,PM_008,rehab24_mediapipe,Camera18-30fps-transposed,/Users/jinalee/Desktop/pattern recogition/data/rehab24/videos/Ex6/PM_008-Camera18-30fps-transposed.mp4,79.24601477008206,89.12890772178824,30.432838238802027,152.0699541119576,1.0142122137155323,0.9761061736833713,0.4047636091709137,0.11048856291967016,right
rehab_001,176,1,1,PM_008,rehab24_mediapipe,Camera18-30fps-transposed,/Users/jinalee/Desktop/pattern recogition/data/rehab24/videos/Ex6/PM_008-Camera18-30fps-transposed.mp4,81.54721086064961,90.65430365508507,29.469369179623946,155.5092926976455,1.0142122137155323,0.9761061736833713,0.39484959840774536,0.09491858795482541,right
rehab_001,177,1,1,PM_008,rehab24_mediapipe,Camera18-30fps-transposed,/Users/jinalee/Desktop/pattern recogition/data/rehab24/videos/Ex6/PM_008-Camera18-30fps-transposed.mp4,83.73377235357964,92.66933965681423,28.567565789977763,153.1657988240401,1.0142122137155323,0.9761061736833713,0.3917788863182068,0.0773889102233699,right
rehab_001,178,1,1,PM_008,rehab24_mediapipe,Camera18-30fps-transposed,/Users/jinalee/Desktop/pattern recogition/data/rehab24/videos/Ex6/PM_008-Camera18-30fps-transposed.mp4,86.17269961611518,94.70587133416751,27.936097859813717,155.1963784719193,1.0142122137155323,0.9761061736833713,0.38662946224212646,0.06968776533199543,right
rehab_001,179,1,1,PM_008,rehab24_mediapipe,Camera18-30fps-transposed,/Users/jinalee/Desktop/pattern recogition/data/rehab24/videos/Ex6/PM_008-Camera18-30fps-transposed.mp4,88.92531365466887,96.76744969409543,26.80299998576633,159.63428521358443,1.0142122137155323,0.9761061736833713,0.3759368062019348,0.07066079481599434,right
rehab_001,180,1,1,PM_008,rehab24_mediapipe,Camera18-30fps-transposed,/Users/jinalee/Desktop/pattern recogition/data/rehab24/videos/Ex6/PM_008-Camera18-30fps-transposed.mp4,93.60580395354599,100.32948297567077,25.168046083999702,159.69099266071734,1.0142122137155323,0.9761061736833713,0.3759014904499054,0.060249572338948336,right
